RUC;RAZON_SOCIAL;TERCEROS;COD_CIIU;ZONA;PAIS;SEGMENTO;RUBRO
7547365;TUDESARROLLO CONSULTORES S.A.C.;INTELIBPO;9304;LIMA;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;ACTIVIDADES DE CONSULTOR?A DE GESTI?N
6805898;RADA LATAM S.A.C.;INTELIBPO;7838;LIMA;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;PUBLICIDAD
5381646;VALERO JVL E.I.R.L.;INTELIBPO;4747;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO
3331204;FLORES TELLO JHORDAN;INTELIBPO;3196;SAN MARTIN;PERU;OTRAS ACTIVIDADES DE SERVICIOS;OTRAS ACTIVIDADES DE SERVICIOS PERSONALES NCP
3819756;ARIZONA FACTORY E.I.R.L.;INTELIBPO;3159;AREQUIPA;PERU;CONSTRUCCI?N;CONSTRUCCI?N DE EDIFICIOS
9312630;D  Y  G EMPRESARIAL E.I.R.L.;INTELIBPO;9642;AREQUIPA;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;ACTIVIDADES DE CONSULTOR?A DE GESTI?N
7784948;GRUPO LLAULLICANCHA SOCIEDAD ANONIMA CERRADA;INTELIBPO;2618;CUSCO;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE METALES Y MINERALES METAL?FEROS
6243582;ALOSILLA CHAMBI MAURICIO;INTELIBPO;7999;AREQUIPA;PERU;ACTIVIDADES INMOBILIARIAS;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS
9149422;CORPORACION FORTUNAMONTESINOS E.I.R.L.;INTELIBPO;2540;ICA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE METALES Y MINERALES METAL?FEROS
3177721;CERVECERIAS SELECTAS S.A.C.;INTELIBPO;8940;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO
5765125;INGENIERIA EN MANTENIMIENTO PREDICTIVO Y TECNOLOGIA S.A.C.;INTELIBPO;8275;AREQUIPA;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;ENSAYOS Y AN?LISIS T?CNICOS
6318372;HERRERA BRUNO ROBERTO CARLOS;INTELIBPO;2521;LIMA;PERU;INDUSTRIAS MANUFACTURERAS;REPARACI?N DE MAQUINARIA
8728280;JIMENEZ CHUNGUILLO LUCAS;INTELIBPO;8034;ICA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE METALES Y MINERALES METAL?FEROS
7992618;PALACIOS ORMACHEA RICARDO;INTELIBPO;3322;CUSCO;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MENOR DE PRENDAS DE VESTIR CALZADO Y ART?CULOS DE CUERO EN COMERCIOS ESPECIALIZADOS
4176201;MULTIROJAS SOCIEDAD ANONIMA CERRADA;INTELIBPO;2286;CAJAMARCA;PERU;TRANSPORTE Y ALMACENAMIENTO;OTRAS ACTIVIDADES DE TRANSPORTE POR V?A TERRESTRE
8176188;METALES TAMBOLAB E.I.R.L.;INTELIBPO;2213;MADRE DE DIOS;PERU;EXPLOTACI?N DE MINAS Y CANTERAS;EXPLOTACI?N DE OTRAS MINAS Y CANTERAS NCP
8881900;POCCO QUISPE JOSE CARLOS;INTELIBPO;5324;CUSCO;PERU;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO M?VIL DE COMIDAS
7590399;D  Y  W SERVICIOS GENERALES E.I.R.L.;INTELIBPO;7800;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE PRODUCTOS TEXTILES PRENDAS DE VESTIR Y CALZADO
4919073;WOSK ENGINEERING  Y  PROJECTS S.A.C.;INTELIBPO;7446;ANCASH;PERU;OTRAS ACTIVIDADES DE SERVICIOS;OTRAS ACTIVIDADES DE SERVICIOS PERSONALES NCP
5519493;MONTEREY TRADING S.A.C.;INTELIBPO;2518;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MENOR DE PRENDAS DE VESTIR CALZADO Y ART?CULOS DE CUERO EN COMERCIOS ESPECIALIZADOS
5355475;EVARISTO ROJAS DENNYS ALESSANDRO;INTELIBPO;2583;ANCASH;PERU;AGRICULTURA GANADERIA SILVICULTURA Y PESCA;CR?A DE OTROS ANIMALES
4497786;CHASKI DRIVER PERU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;INTELIBPO;6510;CUSCO;PERU;TRANSPORTE Y ALMACENAMIENTO;OTRAS ACTIVIDADES DE TRANSPORTE POR V?A TERRESTRE
7835630;CRONOS RESTOBAR SRL;INTELIBPO;9104;ICA;PERU;ACTIVIDADES ART?STICAS DE ENTRETENIMIENTO Y RECREATIVAS;ACTIVIDADES CREATIVAS ART?STICAS Y DE ENTRETENIMIENTO
8945175;VIDARTE RODRIGUEZ VICENTE;INTELIBPO;7280;LAMBAYEQUE;PERU;ACTIVIDADES DE ATENCI?N DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL;ACTIVIDADES DE MEDICOS Y ODONTOLOGOS
8624327;AGB INGENIEROS CONSTRUCTORES E.I.R.L.;INTELIBPO;7539;PIURA;PERU;CONSTRUCCI?N;CONSTRUCCI?N DE EDIFICIOS
9327411;BRINCOS Y GARABATOS E.I.R.L.;INTELIBPO;5132;LIMA;PERU;ENSE?ANZA;ENSE?ANZA PREESCOLAR Y PRIMARIA
3942825;J  Y  H INGENIERIA S.A.C.;INTELIBPO;4300;LA LIBERTAD;PERU;CONSTRUCCI?N;INSTALACIONES EL?CTRICAS
5302464;HUAYHUA CONDORI CELSO;INTELIBPO;9566;AREQUIPA;PERU;EXPLOTACI?N DE MINAS Y CANTERAS;EXTRACCI?N DE OTROS MINERALES METAL?FEROS NO FERROSOS
8386517;GRUPO PAMA SALUD EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;INTELIBPO;7683;LIMA;PERU;ACTIVIDADES DE ATENCI?N DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL;ACTIVIDADES DE MEDICOS Y ODONTOLOGOS
8882038;CONSORCIO HYDRO;INTELIBPO;4608;LIMA;PERU;SUMINISTRO DE ELECTRICIDAD GAS VAPOR Y AIRE ACONDICIONADO;GENERACI?N TRANSMISI?N Y DISTRIBUCI?N DE ENERG?A EL?CTRICA
6821796;GRUPO REVENYN E.I.R.L.;INTELIBPO;5100;PUNO;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO
4825467;CHALCOSUR S.A.C.;INTELIBPO;7177;APURIMAC;PERU;TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE DE CARGA POR CARRETERA
6000879;POLLERIA G Y F E.I.R.L.;INTELIBPO;7475;LIMA;PERU;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO M?VIL DE COMIDAS
5780608;GRUPO ANTEL EIRL;INTELIBPO;7585;LIMA;PERU;INFORMACI?N Y COMUNICACIONES;ACTIVIDADES DE TELECOMUNICACIONES AL?MBRICAS
5609636;HERMANOS AO SERVICIOS GENERALES E.I.R.L.;INTELIBPO;8819;CALLAO;PERU;ACTIVIDADES DE SERVICIOS ADMINISTRATIVAS Y DE APOYO;OTRAS ACTIVIDADES DE LIMPIEZA DE EDIFICIOS E INSTALACIONES INDUSTRIALES
6279850;MIN SAFETY J  Y  T E.I.R.L.;INTELIBPO;8751;LA LIBERTAD;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCI?N ART?CULOS DE FERRETER?A Y EQUIPO Y MATERIALES DE FONTANER?A Y CALEFACCI?N
8868311;HUAMAN HUARCO FRANCISCA;INTELIBPO;6330;CUSCO;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN COMERCIOS ESPECIALIZADOS
4622638;DECOR SERVICIOS IB M E.I.R.L.;INTELIBPO;3871;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR NO ESPECIALIZADA
4805609;CONSORCIO INTEGRACION;INTELIBPO;9438;SAN MARTIN;PERU;CONSTRUCCI?N;CONSTRUCCI?N DE EDIFICIOS
4621814;AVARQO S.A.C.;INTELIBPO;6938;LIMA;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;ACTIVIDADES DE ARQUITECTURA E INGENIER?A Y ACTIVIDADES CONEXAS DE CONSULTOR?A T?CNICA
9126373;CONSORCIO INGGEMIN;INTELIBPO;3120;LIMA;PERU;CONSTRUCCI?N;CONSTRUCCI?N DE EDIFICIOS
5295278;TOUR HUAMANGA TRANSPORTE Y LOGISTICA SOCIEDAD ANONIMA CERRADA - TOUR HUAMANGA S.A.C.;INTELIBPO;5712;AREQUIPA;PERU;TRANSPORTE Y ALMACENAMIENTO;OTRAS ACTIVIDADES DE TRANSPORTE POR V?A TERRESTRE
9959576;GRUPO H  Y  R INNOVA S.A.C.;INTELIBPO;5216;LIMA;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;INVESTIGACI?N Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS SOCIALES Y LAS HUMANIDADES
8330278;CONSORCIO JHOSTIN  Y  GAEL E.I.R.L.;INTELIBPO;9992;LIMA;PERU;INDUSTRIAS MANUFACTURERAS;FABRICACI?N DE RECIPIENTES DE MADERA
8928392;AROS GROUP S.A.C;INTELIBPO;2536;LIMA;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;ACTIVIDADES DE ARQUITECTURA E INGENIER?A Y ACTIVIDADES CONEXAS DE CONSULTOR?A T?CNICA
4482695;GLOBAL INTERNATIONAL RESOURCES SOCIEDAD ANONIMA CERRADA;INTELIBPO;6982;LIMA;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;ACTIVIDADES DE CONSULTOR?A DE GESTI?N
9825520;CHAPILLIQUEN NU?OVERO EVA IRENE;INTELIBPO;5685;ANCASH;PERU;ENSE?ANZA;ENSE?ANZA PREESCOLAR Y PRIMARIA
5728398;CAYO QUISPE EULOGIO;INTELIBPO;9139;CUSCO;PERU;TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE DE CARGA POR CARRETERA
7374141;DISE?OS SERVICIOS CONSTRUCCIONES INDUSTRIALES Y NAVALES S.A.C.;INTELIBPO;3346;LIMA;PERU;INDUSTRIAS MANUFACTURERAS;ELABORACI?N DE MACARRONES FIDEOS ALCUZCUS Y PRODUCTOS FARIN?CEOS SIMILARES
6868688;RAMOS VILCA WILSON EDUARDO;INTELIBPO;5409;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN COMERCIOS ESPECIALIZADOS
5157774;HUERTA RAMIREZ ALEJANDRO CARLOS;INTELIBPO;6732;ANCASH;PERU;INFORMACI?N Y COMUNICACIONES;OTRAS ACTIVIDADES DE TELECOMUNICACI?N
7806157;PAMERCO CONSTRUCTORES S.R.L.;INTELIBPO;7268;AREQUIPA;PERU;CONSTRUCCI?N;CONSTRUCCI?N DE EDIFICIOS
3712345;PICASSO PERUCORP S.A.C.;INTELIBPO;7801;ICA;PERU;ACTIVIDADES INMOBILIARIAS;ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCI?N O POR CONTRATA
7568428;VEGA MORENO DANILO BENJAMIN;INTELIBPO;5878;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR A CAMBIO DE UNA RETRIBUCI?N O POR CONTRATA
5897742;TOLDOS DYCRIS E.I.R.L.;INTELIBPO;8477;LIMA;PERU;INDUSTRIAS MANUFACTURERAS;REPARACI?N DE MAQUINARIA
7262365;CONSORCIO HUACAR;INTELIBPO;9209;HUANUCO;PERU;CONSTRUCCI?N;CONSTRUCCI?N DE EDIFICIOS
8040206;LA ESTAMPIDA DEL MALL S.A.C.;INTELIBPO;9968;LA LIBERTAD;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;INVESTIGACI?N Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS SOCIALES Y LAS HUMANIDADES
9189644;MELAMINE DISE?O Y ELEGANCIA S.A.C.;INTELIBPO;9106;LIMA;PERU;INDUSTRIAS MANUFACTURERAS;FABRICACI?N DE MUEBLES
3104861;INDUSTRIAL SONGO E.I.R.L.;INTELIBPO;9385;LIMA;PERU;INDUSTRIAS MANUFACTURERAS;FABRICACI?N DE PRODUCTOS DE PL?STICO
8593779;LA RECOVA DEL SANTA ROSA E.I.R.L.;INTELIBPO;6141;AREQUIPA;PERU;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO M?VIL DE COMIDAS
9225786;E  Y  L CONCRETOS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;INTELIBPO;4734;TACNA;PERU;INDUSTRIAS MANUFACTURERAS;FABRICACI?N DE ART?CULOS DE HORMIG?N DE CEMENTO Y DE YESO
9406624;BIENESTI SOCIEDAD ANONIMA CERRADA;INTELIBPO;2791;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR NO ESPECIALIZADA
9618956;SILVA ROMERO MARIA ALEJANDRA;INTELIBPO;9726;PIURA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MENOR DE ALIMENTOS EN COMERCIOS ESPECIALIZADOS
3608553;MANTENIMIENTO Y SERVICIOS VARIOS S.A.C. - MANSERVAR S.A.C.;INTELIBPO;3761;LIMA;PERU;ACTIVIDADES DE SERVICIOS ADMINISTRATIVAS Y DE APOYO;OTRAS ACTIVIDADES DE LIMPIEZA DE EDIFICIOS E INSTALACIONES INDUSTRIALES
8561760;CONSORCIO VIAL VON HUMBOLDT;INTELIBPO;3373;LIMA;PERU;CONSTRUCCI?N;CONSTRUCCI?N DE EDIFICIOS
8914304;EFICAZ CORPORATION SOCIEDAD ANONIMA CERRADA;INTELIBPO;4057;PIURA;PERU;ACTIVIDADES DE SERVICIOS ADMINISTRATIVAS Y DE APOYO;ACTIVIDADES DE SEGURIDAD PRIVADA
3381891;CORPORACION 4C SOCIEDAD ANONIMA CERRADA;INTELIBPO;7728;LIMA;PERU;TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE DE CARGA POR CARRETERA
9242962;TRADING GENERAL C  Y  M S.A.C.;INTELIBPO;9240;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTAS DE PARTES PIEZAS Y ACCESORIOS PARA VEH?CULOS AUTOMOTORES
5733633;CORPORACION DASTEL E.I.R.L.;INTELIBPO;6604;LIMA;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;INVESTIGACI?N Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS SOCIALES Y LAS HUMANIDADES
9477831;DISTRIBUIDORA PLAZA CENTRO EIRL.;INTELIBPO;9637;HUANUCO;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN COMERCIOS ESPECIALIZADOS
8195038;MGH BRASAS PERUANAS E.I.R.L.;INTELIBPO;6944;LIMA;PERU;;
4572797;K  Y  M IMPORT BUSINESS S.A.C.;INTELIBPO;9148;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO
6719712;JOHN HOUSE BEST PLACE E.I.R.L.;INTELIBPO;5478;ANCASH;PERU;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO M?VIL DE COMIDAS
9658832;CORPORATION FIRE MINING Z SOCIEDAD ANONIMA CERRADA;INTELIBPO;9810;PASCO;PERU;CONSTRUCCI?N;CONSTRUCCI?N DE EDIFICIOS
6315686;3M BUILDINGS E.I.R.L.;INTELIBPO;8955;CAJAMARCA;PERU;CONSTRUCCI?N;CONSTRUCCI?N DE EDIFICIOS
8929244;CONSORCIO GRUPO DIAZ S.A.C.;INTELIBPO;8624;LA LIBERTAD;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MENOR DE PRODUCTOS FARMAC?UTICOS Y MEDICINALES COSM?TICOS Y ART?CULOS DE TOCADOR EN COMERCIOS ESPECIALIZADOS
6087007;PANADERIA Y PASTELERIA PINOCCHIO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;INTELIBPO;7115;HUANUCO;PERU;INDUSTRIAS MANUFACTURERAS;ELABORACI?N DE PRODUCTOS DE PANADER?A
5931075;ARHA NEGOCIOS SOCIEDAD ANONIMA CERRADA;INTELIBPO;4676;PIURA;PERU;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO M?VIL DE COMIDAS
8742210;INVERSIONES REYNA ZAMORA S.A.C.;INTELIBPO;5780;ICA;PERU;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO M?VIL DE COMIDAS
5241035;COMPANY RONCAL CRJA E.I.R.L.;INTELIBPO;9071;LA LIBERTAD;PERU;TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE DE CARGA POR CARRETERA
5800341;CAFEX SECURITY S.A.C.;INTELIBPO;3406;LA LIBERTAD;PERU;ACTIVIDADES DE SERVICIOS ADMINISTRATIVAS Y DE APOYO;ACTIVIDADES DE SEGURIDAD PRIVADA
5203022;CONSORCIO VIAL DEMAR;INTELIBPO;9803;UCAYALI;PERU;CONSTRUCCI?N;CONSTRUCCI?N DE EDIFICIOS
5018658;CONSORCIO VALLE VERDE;INTELIBPO;4510;CAJAMARCA;PERU;CONSTRUCCI?N;CONSTRUCCI?N DE EDIFICIOS
4475059;CASTILLO ZEVALLOS ROSA MARINA;INTELIBPO;3667;LA LIBERTAD;PERU;ACTIVIDADES ART?STICAS DE ENTRETENIMIENTO Y RECREATIVAS;ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS
4983942;INVERSIONES THIARIS S.A.C.;INTELIBPO;7607;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN COMERCIOS ESPECIALIZADOS
6002362;GRUPO YEARJS S.A.C.;INTELIBPO;4793;AREQUIPA;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;ACTIVIDADES DE ARQUITECTURA E INGENIER?A Y ACTIVIDADES CONEXAS DE CONSULTOR?A T?CNICA
6787773;DA FONSECA AUPARI FERNANDO;INTELIBPO;5497;LIMA;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;PUBLICIDAD
3563286;ALTASALUD S.A.C.;INTELIBPO;5109;LIMA;PERU;ACTIVIDADES DE ATENCI?N DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL;OTRAS ACTIVIDADES DE ATENCI?N DE LA SALUD HUMANA
5152841;ESTUDIO CONTABLE LERIPE EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;INTELIBPO;8843;UCAYALI;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;ACTIVIDADES DE CONTABILIDAD TENEDUR?A DE LIBROS Y AUDITOR?A CONSULTOR?A FISCAL
3679146;INVERSIONES CHICAMAPREMIUM S.A.C.;INTELIBPO;4575;LA LIBERTAD;PERU;TRANSPORTE Y ALMACENAMIENTO;OTRAS ACTIVIDADES DE TRANSPORTE POR V?A TERRESTRE
4358123;ASTORIA ESLAVA SONIA CAROLA;INTELIBPO;7310;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR A CAMBIO DE UNA RETRIBUCI?N O POR CONTRATA
6360076;MULTISERVICIOS PROFESIONALES MATIUS E.I.R.L.;INTELIBPO;7505;PUNO;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;OTRAS ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS NCP
3834203;F  Y  F PROYECTOS Y CONSTRUCTORES E.I.R.L.;INTELIBPO;6390;AREQUIPA;PERU;CONSTRUCCI?N;CONSTRUCCI?N DE EDIFICIOS
4851839;DYC COMPANY FOOD S.A.C;INTELIBPO;7996;LAMBAYEQUE;PERU;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO M?VIL DE COMIDAS
3865305;CLP  Y  CO E.I.R.L.;INTELIBPO;6462;LIMA;PERU;INDUSTRIAS MANUFACTURERAS;TEJEDURA DE PRODUCTOS TEXTILES
7876846;CREDITOS GRUPO TAMOSHI NM S.A.C.;INTELIBPO;7931;SAN MARTIN;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA MANTENIMIENTO Y REPARACI?N DE MOTOCICLETAS Y DE SUS PARTES PIEZAS Y ACCESORIOS
7134625;DRILL MAIN S.A.C.;INTELIBPO;8013;LIMA;PERU;ACTIVIDADES DE SERVICIOS ADMINISTRATIVAS Y DE APOYO;ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA EQUIPO Y BIENES TANGIBLES
7091791;PADILLA CORREA PEDRO ANTONIO;INTELIBPO;7526;LORETO;PERU;OTRAS ACTIVIDADES DE SERVICIOS;OTRAS ACTIVIDADES DE SERVICIOS PERSONALES NCP
5024221;DC MARKETING SOLUTIONS S.A.C.;INTELIBPO;7790;LIMA;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;OTRAS ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS NCP
8973020;CREACIONES SARVIELI E.I.R.L.;INTELIBPO;2257;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE PRODUCTOS TEXTILES PRENDAS DE VESTIR Y CALZADO
9058503;L.O. Y G.C. CONTRATISTA GENERALES E.I.R.L.;INTELIBPO;4296;LIMA;PERU;CONSTRUCCI?N;CONSTRUCCI?N DE EDIFICIOS
3081113;SUPE CONSORCIADOS S.A.C.;INTELIBPO;8820;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MENOR DE COMBUSTIBLES PARA VEH?CULOS AUTOMOTORES EN COMERCIOS ESPECIALIZADOS
7048983;MINING GRUPO LLAVILLA S.A.C.;INTELIBPO;7977;PUNO;PERU;TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE DE CARGA POR CARRETERA
6661487;CORPORACION MINERA JESUS DE PRAGA S.A.C.;INTELIBPO;8641;LIMA;PERU;EXPLOTACI?N DE MINAS Y CANTERAS;EXTRACCI?N DE OTROS MINERALES METAL?FEROS NO FERROSOS
9504621;JC SAN MARTIN EN SU SALSA E.I.R.L.;INTELIBPO;7831;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO
7523794;SHULCAN BUSSINES E.I.R.L.;INTELIBPO;4890;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO
7027118;SERVICIOS Y OPERACIONES LOGISTICAS J Y E S.R.L.;INTELIBPO;3290;CALLAO;PERU;TRANSPORTE Y ALMACENAMIENTO;MANIPULACI?N DE CARGA
5156100;GRAN FORTIFICACION EN MINERIA S.A.C.;INTELIBPO;9859;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCI?N ART?CULOS DE FERRETER?A Y EQUIPO Y MATERIALES DE FONTANER?A Y CALEFACCI?N
6255514;INVERSIONES QHATAI SOCIEDAD ANONIMA CERRADA;INTELIBPO;7440;PIURA;PERU;ACTIVIDADES PROFESIONALES CIENT?FICAS Y T?CNICAS;ACTIVIDADES DE ARQUITECTURA E INGENIER?A Y ACTIVIDADES CONEXAS DE CONSULTOR?A T?CNICA
7479764;CORPORACION ZELPAZ PERU S.A.C.;INTELIBPO;9007;LIMA;PERU;COMERCIO AL POR MAYOR Y AL POR MENOR REPARACI?N DE VEH?CULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR NO ESPECIALIZADA
8204747;LOS ENGREIDOS OLIMPICOS DE HUANCAYO S.A.C.;INTELIBPO;6330;LIMA;PERU;ACTIVIDADES ART?STICAS DE ENTRETENIMIENTO Y RECREATIVAS;ACTIVIDADES CREATIVAS ART?STICAS Y DE ENTRETENIMIENTO
